Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Mapping type,Mapped identifier,Mapped label,Mapped type
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,796,Explosives licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,897,Extended schools,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1301,Facilities - equipment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1299,Facilities - internal mail,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1300,Facilities - reception,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,149,Fair rents inspection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,789,Fair trading,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,250,Families - babysitting services - information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1579,Family information services,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,831,Family support groups,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,617,Farmers markets,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1052,Farming advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1053,Feed hygiene registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1536,Feedback and suggestions,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,882,Festive decorations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,751,Field study centres,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,857,Financial assistance for housing associations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1609,Fire and rescue - operational assurance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1610,Fire and rescue - risk management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1605,Fire and rescue incident investigation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,805,Fire certificates - factories,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,808,Fire certificates - hotels/boarding houses,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,806,Fire certificates - offices,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,807,Fire certificates - shops,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,818,Fire hydrants maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,804,Fire regulations - business enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,803,Fire regulations - residential enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1608,Fire risk assessment - commercial property,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1119,Fire risk assessment - residential property,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,812,Fire safety education,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,809,Fire warden/commercial training,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,949,Firearms certificates,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,936,Firearms crime,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1604,Firework incident research,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,426,Firework safety advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1068,Fireworks display licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,384,Fireworks sales licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,465,Fishing ,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1612,Flood prevention,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,588,Flyposting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,587,Flytipping,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,390,Food business registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,791,Food labelling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,408,Food poisoning and contamination,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1293,Food premises approval,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,845,Food safety advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,407,Food safety enforcement,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,406,Food safety inspections,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1423,Food waste recycling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,625,Forensic science service,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,748,Forest and woodland management,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,159,Fostering,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,4,Free school meals,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,722,Freedom of Information,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,697,Fuel delivery and storage,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,487,Full planning applications,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,671,Funeral payment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,335,Funeral records,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,712,Furnished tenancies,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1134,Gambling premises licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,115,Garage lettings,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1796,Gas safety inspection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1595,Gas safety registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1592,Gas transport safety case notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1596,Genetically modified organisms work notification,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,595,Geotechnonology,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1155,Gifted and talented awards,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,832,Going into hospital,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,584,Graffiti removal,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,615,Grants for voluntary organisations,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1289,Graphic design,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,589,Grass cutting,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,333,Grave purchasing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,464,Grazing land,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1357,Greyhound racing track licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,655,Gypsy and traveller sites,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,635,Hackney carriage (taxi) drivers licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,632,Hackney carriage (taxi) licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,85,Hard to let properties,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1133,Hate crime,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,798,Hazardous chemical (HAZCHEM) incidents,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,414,Hazardous substance control,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,850,Hazardous waste collection,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1507,Head lice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,199,Health advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,421,Health and safety - prosecutions register,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,419,Health and safety regulation,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,422,Health and safety training,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1747,Health checks,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1122,High hedges,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,744,Highway projection licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,841,Historic sites maintenance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,202,HIV / AIDS support for adults,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,246,HIV / AIDS support for children and young people,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1353,Home childcarer registration,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,123,Home contents insurance,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1602,Home fire safety equipment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,858,Home improvement loans,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,158,Home purchase grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,433,Home renovation grants,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,136,Home repair assistance grant,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,423,Home safety advice,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,1,Home schooling,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,937,Home security assessment,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,112,Homelessness support,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,898,Homes in multiple occupancy licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,264,Hospice care for children and young people,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,200,Hospitalisation - pet care,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,912,House clearance and re-housing,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,666,House surveying - major repairs,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,648,House to house collection licence,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,780,Houseboats,Service
8,Providing information,,2013-04-03,2013-04-03,,Interaction,,,is part of,530,Household garden waste,Service
